PO_ID,Supplier,Order_Date,Delivery_Date,Item_Category,Order_Status,Quantity,Unit_Price,Negotiated_Price,Defective_Units,Compliance,data_quality_score,lead_time_days,total_original_value,total_negotiated_value,cost_savings,savings_percentage,defect_rate,quality_score,order_year,order_month,order_quarter,order_day_of_week,order_day_of_month,order_week_of_year,order_month_name,order_day_name,order_season,order_is_weekend,order_is_month_end,order_is_quarter_end,lead_time_category,lead_time_vs_median,is_fast_delivery,is_slow_delivery,supplier_total_orders,supplier_total_quantity,supplier_avg_order_quantity,supplier_total_spend,supplier_avg_order_value,supplier_avg_lead_time,supplier_lead_time_consistency,supplier_avg_defect_rate,supplier_quality_consistency,supplier_avg_savings_rate,supplier_savings_consistency,supplier_delivery_score,supplier_quality_score,supplier_overall_score,supplier_tier,price_change_absolute,price_change_ratio,negotiation_effectiveness,order_size_category,is_high_value_order,defect_severity,is_perfect_order,compliance_score,delivery_risk,quality_risk,compliance_risk,composite_risk_score,risk_level
PO-00617,Delta_Logistics,2023-04-21,2023-05-10,MRO,Delivered,1262,56.63,51.46,0.0,No,100,19.0,71467.06,64942.52,6524.539999999994,9.13,0.0,100.0,2023,4,2,4,21,16,April,Friday,Spring,False,False,False,Extended,8.0,False,False,171,181652,1062.292,9236240.47,54013.102,10.854,6.028,10.867,6.667,7.812,3.931,52.5,11.1,31.8,Poor,5.170000000000002,0.9087056330566837,Successful,Medium,False,,True,,0,0,0,0,Low
PO-00618,Beta_Supplies,2022-02-21,2022-03-13,Office Supplies,Pending,753,88.02,79.92,75.0,Yes,100,20.0,66279.06,60179.76,6099.299999999996,9.2,9.96,90.03999999999999,2022,2,1,0,21,8,February,Monday,Winter,False,False,False,Extended,9.0,False,False,156,180516,1157.154,9858665.9,63196.576,11.273,5.692,8.272,3.834,7.828,4.219,10.1,32.1,21.1,Poor,8.099999999999994,0.9079754601226995,Successful,Medium,False,Poor,False,,1,1,0,2,High
PO-00619,Beta_Supplies,2023-07-25,2023-08-14,Electronics,Delivered,1520,93.75,81.63,149.0,Yes,100,20.0,142500.0,124077.6,18422.40000000001,12.93,9.8,90.2,2023,7,3,1,25,30,July,Tuesday,Summer,False,False,False,Extended,9.0,False,False,156,180516,1157.154,9858665.9,63196.576,11.273,5.692,8.272,3.834,7.828,4.219,10.1,32.1,21.1,Poor,12.120000000000005,0.8707199999999999,Successful,Large,False,Poor,False,,1,1,0,2,High
PO-00620,Delta_Logistics,2022-09-13,2022-10-02,Office Supplies,Delivered,630,40.27,37.54,76.0,Yes,100,19.0,25370.1,23650.2,1719.9000000000017,6.78,12.06,87.94,2022,9,3,1,13,37,September,Tuesday,Fall,False,False,True,Extended,8.0,False,False,171,181652,1062.292,9236240.47,54013.102,10.854,6.028,10.867,6.667,7.812,3.931,52.5,11.1,31.8,Poor,2.730000000000004,0.9322075987087161,Successful,Medium,False,Critical,False,,0,1,0,1,Medium
PO-00621,Delta_Logistics,2022-05-05,2022-05-06,Office Supplies,Delivered,839,86.29,82.51,110.0,Yes,100,1.0,72397.31000000001,69225.89,3171.420000000013,4.38,13.11,86.89,2022,5,2,3,5,18,May,Thursday,Spring,False,False,False,Express,-10.0,True,False,171,181652,1062.292,9236240.47,54013.102,10.854,6.028,10.867,6.667,7.812,3.931,52.5,11.1,31.8,Poor,3.780000000000001,0.956194228763472,Successful,Medium,False,Critical,False,,0,1,0,1,Medium
PO-00622,Alpha_Inc,2023-04-13,2023-05-02,Electronics,Delivered,910,14.33,14.07,27.0,Yes,100,19.0,13040.3,12803.7,236.59999999999857,1.81,2.97,97.03,2023,4,2,3,13,15,April,Thursday,Spring,False,False,False,Extended,8.0,False,False,141,150414,1066.766,7839712.25,55600.796,10.607,5.648,1.891,3.065,8.21,4.434,72.6,91.0,81.8,Good,0.2599999999999998,0.9818562456385206,Successful,Small,False,Good,False,,0,0,0,0,Low
PO-00623,Epsilon_Group,2022-05-17,2022-05-24,Raw Materials,Delivered,296,64.94,63.61,0.0,Yes,100,7.0,19222.24,18828.56,393.67999999999665,2.05,0.0,100.0,2022,5,2,1,17,20,May,Tuesday,Spring,False,False,False,Express,-4.0,True,False,166,180053,1084.657,9851156.06,59344.314,10.866,5.747,2.606,1.79,8.041,4.089,30.8,71.2,51.0,Poor,1.3299999999999983,0.979519556513705,Successful,Small,False,,True,,0,0,0,0,Low
PO-00624,Beta_Supplies,2023-04-21,2023-05-05,MRO,Delivered,1149,33.0,30.65,141.0,Yes,100,14.0,37917.0,35216.85,2700.1500000000015,7.12,12.27,87.73,2023,4,2,4,21,16,April,Friday,Spring,False,False,False,Standard,3.0,False,False,156,180516,1157.154,9858665.9,63196.576,11.273,5.692,8.272,3.834,7.828,4.219,10.1,32.1,21.1,Poor,2.3500000000000014,0.9287878787878787,Successful,Medium,False,Critical,False,,0,1,0,1,Medium
PO-00625,Delta_Logistics,2023-11-15,2023-11-16,Electronics,Delivered,203,23.14,20.0,0.0,No,100,1.0,4697.42,4060.0,637.4200000000001,13.57,0.0,100.0,2023,11,4,2,15,46,November,Wednesday,Fall,False,False,False,Express,-10.0,True,False,171,181652,1062.292,9236240.47,54013.102,10.854,6.028,10.867,6.667,7.812,3.931,52.5,11.1,31.8,Poor,3.1400000000000006,0.8643042350907519,Successful,Small,False,,True,,0,0,0,0,Low
PO-00626,Epsilon_Group,2023-06-28,2023-07-16,Office Supplies,Delivered,1729,18.36,16.34,47.0,Yes,100,18.0,31744.44,28251.86,3492.579999999998,11.0,2.72,97.28,2023,6,2,2,28,26,June,Wednesday,Summer,False,True,True,Extended,7.0,False,False,166,180053,1084.657,9851156.06,59344.314,10.866,5.747,2.606,1.79,8.041,4.089,30.8,71.2,51.0,Poor,2.0199999999999996,0.8899782135076253,Successful,Medium,False,Good,False,,0,0,0,0,Low
PO-00627,Delta_Logistics,2023-07-27,2023-08-06,Office Supplies,Delivered,1508,79.21,73.27,226.0,Yes,100,10.0,119448.68,110491.16,8957.520000000004,7.5,14.99,85.01,2023,7,3,3,27,30,July,Thursday,Summer,False,False,False,Standard,-1.0,False,False,171,181652,1062.292,9236240.47,54013.102,10.854,6.028,10.867,6.667,7.812,3.931,52.5,11.1,31.8,Poor,5.939999999999998,0.9250094685014518,Successful,Large,False,Critical,False,,0,1,0,1,Medium
PO-00628,Delta_Logistics,2023-09-02,2023-09-15,Packaging,Partially Delivered,1046,44.65,40.1,165.0,No,100,13.0,46703.9,41944.6,4759.300000000003,10.19,15.77,84.23,2023,9,3,5,2,35,September,Saturday,Fall,True,False,True,Standard,2.0,False,False,171,181652,1062.292,9236240.47,54013.102,10.854,6.028,10.867,6.667,7.812,3.931,52.5,11.1,31.8,Poor,4.549999999999997,0.8980963045912654,Successful,Medium,False,Critical,False,,0,1,0,1,Medium
PO-00629,Alpha_Inc,2022-11-21,2022-11-24,Office Supplies,Delivered,1159,78.99,71.69,14.0,Yes,100,3.0,91549.41,83088.70999999999,8460.699999999997,9.24,1.21,98.79,2022,11,4,0,21,47,November,Monday,Fall,False,False,False,Express,-8.0,True,False,141,150414,1066.766,7839712.25,55600.796,10.607,5.648,1.891,3.065,8.21,4.434,72.6,91.0,81.8,Good,7.299999999999997,0.9075832383846056,Successful,Medium,False,Good,False,,0,0,0,0,Low
PO-00630,Beta_Supplies,2023-03-30,2023-04-05,Electronics,Delivered,746,16.99,15.35,69.0,No,100,6.0,12674.54,11451.1,1223.4399999999987,9.65,9.25,90.75,2023,3,1,3,30,13,March,Thursday,Spring,False,True,True,Express,-5.0,True,False,156,180516,1157.154,9858665.9,63196.576,11.273,5.692,8.272,3.834,7.828,4.219,10.1,32.1,21.1,Poor,1.6399999999999988,0.9034726309593879,Successful,Small,False,Poor,False,,0,1,0,1,Medium
PO-00631,Beta_Supplies,2023-09-20,2023-10-06,Packaging,Delivered,1358,42.21,38.75,128.0,Yes,100,16.0,57321.18,52622.5,4698.68,8.2,9.43,90.57,2023,9,3,2,20,38,September,Wednesday,Fall,False,False,True,Extended,5.0,False,False,156,180516,1157.154,9858665.9,63196.576,11.273,5.692,8.272,3.834,7.828,4.219,10.1,32.1,21.1,Poor,3.460000000000001,0.9180289031035299,Successful,Medium,False,Poor,False,,0,1,0,1,Medium
PO-00632,Gamma_Co,2023-06-01,2023-06-12,Office Supplies,Delivered,1293,63.53,59.42,79.0,Yes,100,11.0,82144.29000000001,76830.06,5314.2300000000105,6.47,6.11,93.89,2023,6,2,3,1,22,June,Thursday,Summer,False,False,True,Standard,0.0,False,False,143,157916,1104.308,8587921.71,60055.397,10.192,5.493,4.498,1.759,7.985,4.093,90.9,51.4,71.2,Average,4.109999999999999,0.9353061545726429,Successful,Medium,False,Poor,False,,0,1,0,1,Medium
PO-00633,Alpha_Inc,2023-03-13,2023-03-24,Electronics,Delivered,1142,86.85,74.28,30.0,Yes,100,11.0,99182.7,84827.76,14354.940000000002,14.47,2.63,97.37,2023,3,1,0,13,11,March,Monday,Spring,False,False,True,Standard,0.0,False,False,141,150414,1066.766,7839712.25,55600.796,10.607,5.648,1.891,3.065,8.21,4.434,72.6,91.0,81.8,Good,12.569999999999993,0.8552677029360968,Successful,Large,False,Good,False,,0,0,0,0,Low
PO-00634,Epsilon_Group,2023-07-16,2023-07-27,MRO,Delivered,1120,42.17,37.47,33.0,Yes,100,11.0,47230.4,41966.4,5264.0,11.15,2.95,97.05,2023,7,3,6,16,28,July,Sunday,Summer,True,False,False,Standard,0.0,False,False,166,180053,1084.657,9851156.06,59344.314,10.866,5.747,2.606,1.79,8.041,4.089,30.8,71.2,51.0,Poor,4.700000000000003,0.8885463599715437,Successful,Medium,False,Good,False,,0,0,0,0,Low
PO-00635,Alpha_Inc,2023-04-02,2023-04-14,MRO,Delivered,1058,71.3,62.04,0.0,Yes,100,12.0,75435.4,65638.31999999999,9797.080000000002,12.99,0.0,100.0,2023,4,2,6,2,13,April,Sunday,Spring,True,False,False,Standard,1.0,False,False,141,150414,1066.766,7839712.25,55600.796,10.607,5.648,1.891,3.065,8.21,4.434,72.6,91.0,81.8,Good,9.259999999999998,0.8701262272089761,Successful,Medium,False,,True,,0,0,0,0,Low
PO-00636,Epsilon_Group,2022-06-12,,Office Supplies,Delivered,143,91.98,86.02,5.0,Yes,100,,13153.14,12300.86,852.2800000000025,6.48,3.5,96.5,2022,6,2,6,12,23,June,Sunday,Summer,True,False,True,,,False,False,166,180053,1084.657,9851156.06,59344.314,10.866,5.747,2.606,1.79,8.041,4.089,30.8,71.2,51.0,Poor,5.960000000000008,0.9352033050663187,Successful,Small,False,Good,False,,0,0,0,0,Low
PO-00637,Beta_Supplies,2023-05-02,2023-05-14,MRO,Delivered,1823,70.66,66.92,202.0,Yes,100,12.0,128813.18,121995.16,6818.0199999999895,5.29,11.08,88.92,2023,5,2,1,2,18,May,Tuesday,Spring,False,False,False,Standard,1.0,False,False,156,180516,1157.154,9858665.9,63196.576,11.273,5.692,8.272,3.834,7.828,4.219,10.1,32.1,21.1,Poor,3.739999999999995,0.947070478347014,Successful,Large,False,Critical,False,,0,1,0,1,Medium
PO-00638,Gamma_Co,2023-04-06,2023-04-10,Office Supplies,Delivered,1007,33.29,28.48,49.0,Yes,100,4.0,33523.03,28679.36,4843.669999999998,14.45,4.87,95.13,2023,4,2,3,6,14,April,Thursday,Spring,False,False,False,Express,-7.0,True,False,143,157916,1104.308,8587921.71,60055.397,10.192,5.493,4.498,1.759,7.985,4.093,90.9,51.4,71.2,Average,4.809999999999999,0.8555121658155602,Successful,Medium,False,Good,False,,0,0,0,0,Low
PO-00639,Gamma_Co,2022-09-23,2022-10-08,Packaging,Delivered,1061,12.68,12.36,56.0,No,100,15.0,13453.48,13113.96,339.52000000000044,2.52,5.28,94.72,2022,9,3,4,23,38,September,Friday,Fall,False,False,True,Extended,4.0,False,False,143,157916,1104.308,8587921.71,60055.397,10.192,5.493,4.498,1.759,7.985,4.093,90.9,51.4,71.2,Average,0.3200000000000003,0.974763406940063,Successful,Small,False,Poor,False,,0,1,0,1,Medium
PO-00640,Beta_Supplies,2022-09-11,2022-09-26,MRO,Pending,502,91.84,82.33,0.0,Yes,100,15.0,46103.68,41329.66,4774.020000000004,10.35,0.0,100.0,2022,9,3,6,11,36,September,Sunday,Fall,True,False,True,Extended,4.0,False,False,156,180516,1157.154,9858665.9,63196.576,11.273,5.692,8.272,3.834,7.828,4.219,10.1,32.1,21.1,Poor,9.510000000000005,0.8964503484320557,Successful,Medium,False,,True,,0,0,0,0,Low
PO-00641,Delta_Logistics,2023-10-15,2023-10-19,Packaging,Delivered,1277,13.17,11.63,199.0,No,100,4.0,16818.09,14851.51,1966.58,11.69,15.58,84.42,2023,10,4,6,15,41,October,Sunday,Fall,True,False,False,Express,-7.0,True,False,171,181652,1062.292,9236240.47,54013.102,10.854,6.028,10.867,6.667,7.812,3.931,52.5,11.1,31.8,Poor,1.5399999999999991,0.883067577828398,Successful,Small,False,Critical,False,,0,1,0,1,Medium
PO-00642,Alpha_Inc,2022-10-11,2022-10-24,Packaging,Delivered,961,92.72,88.49,22.0,Yes,100,13.0,89103.92,85038.89,4065.029999999999,4.56,2.29,97.71,2022,10,4,1,11,41,October,Tuesday,Fall,False,False,False,Standard,2.0,False,False,141,150414,1066.766,7839712.25,55600.796,10.607,5.648,1.891,3.065,8.21,4.434,72.6,91.0,81.8,Good,4.230000000000004,0.9543787748058671,Successful,Large,False,Good,False,,0,0,0,0,Low
PO-00643,Gamma_Co,2023-06-18,2023-07-02,Packaging,Delivered,267,62.5,61.18,17.0,Yes,100,14.0,16687.5,16335.06,352.4400000000005,2.11,6.37,93.63,2023,6,2,6,18,24,June,Sunday,Summer,True,False,True,Standard,3.0,False,False,143,157916,1104.308,8587921.71,60055.397,10.192,5.493,4.498,1.759,7.985,4.093,90.9,51.4,71.2,Average,1.3200000000000003,0.97888,Successful,Small,False,Poor,False,,0,1,0,1,Medium
PO-00644,Delta_Logistics,2023-05-12,2023-05-18,Raw Materials,Cancelled,523,102.08,99.59,0.0,Yes,100,6.0,53387.84,52085.57,1302.2699999999968,2.44,0.0,100.0,2023,5,2,4,12,19,May,Friday,Spring,False,False,False,Express,-5.0,True,False,171,181652,1062.292,9236240.47,54013.102,10.854,6.028,10.867,6.667,7.812,3.931,52.5,11.1,31.8,Poor,2.489999999999995,0.9756073667711599,Successful,Medium,False,,True,,0,0,0,0,Low
PO-00645,Epsilon_Group,2023-10-04,2023-10-23,Electronics,Pending,481,90.49,77.17,0.0,Yes,100,19.0,43525.689999999995,37118.77,6406.919999999991,14.72,0.0,100.0,2023,10,4,2,4,40,October,Wednesday,Fall,False,False,False,Extended,8.0,False,False,166,180053,1084.657,9851156.06,59344.314,10.866,5.747,2.606,1.79,8.041,4.089,30.8,71.2,51.0,Poor,13.319999999999993,0.8528014145209416,Successful,Medium,False,,True,,0,0,0,0,Low
PO-00646,Gamma_Co,2022-09-02,2022-09-09,Office Supplies,Delivered,390,103.81,100.12,20.0,Yes,100,7.0,40485.9,39046.8,1439.0999999999983,3.55,5.13,94.87,2022,9,3,4,2,35,September,Friday,Fall,False,False,True,Express,-4.0,True,False,143,157916,1104.308,8587921.71,60055.397,10.192,5.493,4.498,1.759,7.985,4.093,90.9,51.4,71.2,Average,3.6899999999999977,0.9644542914940757,Successful,Medium,False,Poor,False,,0,1,0,1,Medium
PO-00647,Epsilon_Group,2022-10-09,2022-10-25,Packaging,Delivered,600,43.43,38.76,22.0,Yes,100,16.0,26058.0,23256.0,2802.0,10.75,3.67,96.33,2022,10,4,6,9,40,October,Sunday,Fall,True,False,False,Extended,5.0,False,False,166,180053,1084.657,9851156.06,59344.314,10.866,5.747,2.606,1.79,8.041,4.089,30.8,71.2,51.0,Poor,4.670000000000002,0.8924706424130785,Successful,Medium,False,Good,False,,0,0,0,0,Low
PO-00648,Delta_Logistics,2023-03-27,,Office Supplies,Delivered,1685,84.58,75.21,253.0,No,100,,142517.3,126728.85,15788.449999999995,11.08,15.01,84.99,2023,3,1,0,27,13,March,Monday,Spring,False,False,True,,,False,False,171,181652,1062.292,9236240.47,54013.102,10.854,6.028,10.867,6.667,7.812,3.931,52.5,11.1,31.8,Poor,9.370000000000005,0.8892173090565145,Successful,Large,False,Critical,False,,0,1,0,1,Medium
PO-00649,Epsilon_Group,2022-03-21,2022-03-31,Packaging,Cancelled,1362,46.64,42.85,33.0,Yes,100,10.0,63523.68,58361.7,5161.979999999996,8.13,2.42,97.58,2022,3,1,0,21,12,March,Monday,Spring,False,False,True,Standard,-1.0,False,False,166,180053,1084.657,9851156.06,59344.314,10.866,5.747,2.606,1.79,8.041,4.089,30.8,71.2,51.0,Poor,3.789999999999999,0.9187392795883362,Successful,Medium,False,Good,False,,0,0,0,0,Low
PO-00650,Delta_Logistics,2024-01-01,2024-01-04,Electronics,Pending,1327,59.57,56.44,169.0,Yes,100,3.0,79049.39,74895.87999999999,4153.510000000009,5.25,12.74,87.26,2024,1,1,0,1,1,January,Monday,Winter,False,False,False,Express,-8.0,True,False,171,181652,1062.292,9236240.47,54013.102,10.854,6.028,10.867,6.667,7.812,3.931,52.5,11.1,31.8,Poor,3.1300000000000026,0.94745677354373,Successful,Medium,False,Critical,False,,0,1,0,1,Medium
PO-00651,Epsilon_Group,2022-10-20,,MRO,Delivered,1807,69.47,60.0,50.0,Yes,100,,125532.29,108420.0,17112.289999999994,13.63,2.77,97.23,2022,10,4,3,20,42,October,Thursday,Fall,False,False,False,,,False,False,166,180053,1084.657,9851156.06,59344.314,10.866,5.747,2.606,1.79,8.041,4.089,30.8,71.2,51.0,Poor,9.469999999999999,0.8636821649632935,Successful,Large,False,Good,False,,0,0,0,0,Low
PO-00652,Alpha_Inc,2022-08-29,2022-09-06,Office Supplies,Pending,406,91.73,89.13,0.0,Yes,100,8.0,37242.380000000005,36186.78,1055.6000000000058,2.83,0.0,100.0,2022,8,3,0,29,35,August,Monday,Summer,False,True,False,Standard,-3.0,False,False,141,150414,1066.766,7839712.25,55600.796,10.607,5.648,1.891,3.065,8.21,4.434,72.6,91.0,81.8,Good,2.6000000000000085,0.9716559468003924,Successful,Medium,False,,True,,0,0,0,0,Low
PO-00653,Gamma_Co,2022-10-06,2022-10-18,Raw Materials,Partially Delivered,72,103.0,89.49,1.0,No,100,12.0,7416.0,6443.28,972.7200000000004,13.12,1.39,98.61,2022,10,4,3,6,40,October,Thursday,Fall,False,False,False,Standard,1.0,False,False,143,157916,1104.308,8587921.71,60055.397,10.192,5.493,4.498,1.759,7.985,4.093,90.9,51.4,71.2,Average,13.510000000000005,0.8688349514563106,Successful,Small,False,Good,False,,0,0,0,0,Low
PO-00654,Gamma_Co,2022-12-10,2022-12-20,Office Supplies,Delivered,1835,83.5,82.36,85.0,No,100,10.0,153222.5,151130.6,2091.899999999994,1.37,4.63,95.37,2022,12,4,5,10,49,December,Saturday,Winter,True,False,True,Standard,-1.0,False,False,143,157916,1104.308,8587921.71,60055.397,10.192,5.493,4.498,1.759,7.985,4.093,90.9,51.4,71.2,Average,1.1400000000000006,0.9863473053892216,Successful,Large,False,Good,False,,0,0,0,0,Low
PO-00655,Delta_Logistics,2022-11-24,2022-12-10,Electronics,Pending,571,49.98,45.58,0.0,No,100,16.0,28538.58,26026.18,2512.399999999998,8.8,0.0,100.0,2022,11,4,3,24,47,November,Thursday,Fall,False,False,False,Extended,5.0,False,False,171,181652,1062.292,9236240.47,54013.102,10.854,6.028,10.867,6.667,7.812,3.931,52.5,11.1,31.8,Poor,4.399999999999999,0.9119647859143658,Successful,Medium,False,,True,,0,0,0,0,Low
PO-00656,Epsilon_Group,2023-07-08,2023-07-09,Packaging,Delivered,1831,52.24,50.44,60.0,Yes,100,1.0,95651.44,92355.64,3295.800000000003,3.45,3.28,96.72,2023,7,3,5,8,27,July,Saturday,Summer,True,False,False,Express,-10.0,True,False,166,180053,1084.657,9851156.06,59344.314,10.866,5.747,2.606,1.79,8.041,4.089,30.8,71.2,51.0,Poor,1.8000000000000043,0.9655436447166921,Successful,Large,False,Good,False,,0,0,0,0,Low
PO-00657,Beta_Supplies,2022-03-24,2022-04-07,Office Supplies,Pending,1910,77.15,68.49,170.0,Yes,100,14.0,147356.5,130815.9,16540.600000000006,11.22,8.9,91.1,2022,3,1,3,24,12,March,Thursday,Spring,False,False,True,Standard,3.0,False,False,156,180516,1157.154,9858665.9,63196.576,11.273,5.692,8.272,3.834,7.828,4.219,10.1,32.1,21.1,Poor,8.66000000000001,0.8877511341542449,Successful,Large,False,Poor,False,,0,1,0,1,Medium
PO-00658,Gamma_Co,2022-05-22,2022-05-31,Electronics,Partially Delivered,1173,32.12,29.18,0.0,Yes,100,9.0,37676.759999999995,34228.14,3448.6199999999953,9.15,0.0,100.0,2022,5,2,6,22,20,May,Sunday,Spring,True,False,False,Standard,-2.0,False,False,143,157916,1104.308,8587921.71,60055.397,10.192,5.493,4.498,1.759,7.985,4.093,90.9,51.4,71.2,Average,2.9399999999999977,0.9084682440846825,Successful,Medium,False,,True,,0,0,0,0,Low
PO-00659,Epsilon_Group,2022-06-04,2022-06-17,Packaging,Partially Delivered,851,20.44,19.22,22.0,Yes,100,13.0,17394.440000000002,16356.22,1038.220000000003,5.97,2.59,97.41,2022,6,2,5,4,22,June,Saturday,Summer,True,False,True,Standard,2.0,False,False,166,180053,1084.657,9851156.06,59344.314,10.866,5.747,2.606,1.79,8.041,4.089,30.8,71.2,51.0,Poor,1.2200000000000024,0.9403131115459882,Successful,Small,False,Good,False,,0,0,0,0,Low
PO-00660,Epsilon_Group,2022-08-25,2022-09-07,MRO,Cancelled,1253,43.38,38.01,34.0,Yes,100,13.0,54355.14000000001,47626.53,6728.610000000008,12.38,2.71,97.29,2022,8,3,3,25,34,August,Thursday,Summer,False,False,False,Standard,2.0,False,False,166,180053,1084.657,9851156.06,59344.314,10.866,5.747,2.606,1.79,8.041,4.089,30.8,71.2,51.0,Poor,5.3700000000000045,0.8762102351313968,Successful,Medium,False,Good,False,,0,0,0,0,Low
PO-00661,Alpha_Inc,2023-01-28,2023-02-15,Electronics,Delivered,1296,38.0,33.42,33.0,Yes,100,18.0,49248.0,43312.32,5935.68,12.05,2.55,97.45,2023,1,1,5,28,4,January,Saturday,Winter,True,True,False,Extended,7.0,False,False,141,150414,1066.766,7839712.25,55600.796,10.607,5.648,1.891,3.065,8.21,4.434,72.6,91.0,81.8,Good,4.579999999999998,0.8794736842105264,Successful,Medium,False,Good,False,,0,0,0,0,Low
PO-00662,Beta_Supplies,2023-12-12,2023-12-30,Raw Materials,Delivered,1979,40.88,39.46,221.0,Yes,100,18.0,80901.52,78091.34,2810.1800000000076,3.47,11.17,88.83,2023,12,4,1,12,50,December,Tuesday,Winter,False,False,True,Extended,7.0,False,False,156,180516,1157.154,9858665.9,63196.576,11.273,5.692,8.272,3.834,7.828,4.219,10.1,32.1,21.1,Poor,1.4200000000000017,0.9652641878669276,Successful,Medium,False,Critical,False,,0,1,0,1,Medium
PO-00663,Gamma_Co,2022-06-06,2022-06-19,Office Supplies,Delivered,811,31.8,30.33,58.0,Yes,100,13.0,25789.8,24597.629999999997,1192.170000000002,4.62,7.15,92.85,2022,6,2,0,6,23,June,Monday,Summer,False,False,True,Standard,2.0,False,False,143,157916,1104.308,8587921.71,60055.397,10.192,5.493,4.498,1.759,7.985,4.093,90.9,51.4,71.2,Average,1.4700000000000024,0.9537735849056603,Successful,Medium,False,Poor,False,,0,1,0,1,Medium
PO-00664,Alpha_Inc,2023-12-25,2024-01-12,Electronics,Delivered,1732,15.37,14.7,38.0,Yes,100,18.0,26620.84,25460.4,1160.4400000000023,4.36,2.19,97.81,2023,12,4,0,25,52,December,Monday,Winter,False,False,True,Extended,7.0,False,False,141,150414,1066.766,7839712.25,55600.796,10.607,5.648,1.891,3.065,8.21,4.434,72.6,91.0,81.8,Good,0.6699999999999999,0.9564085881587508,Successful,Medium,False,Good,False,,0,0,0,0,Low
PO-00665,Beta_Supplies,2022-08-08,2022-08-28,Packaging,Delivered,491,12.01,11.67,47.0,Yes,100,20.0,5896.91,5729.97,166.9399999999996,2.83,9.57,90.43,2022,8,3,0,8,32,August,Monday,Summer,False,False,False,Extended,9.0,False,False,156,180516,1157.154,9858665.9,63196.576,11.273,5.692,8.272,3.834,7.828,4.219,10.1,32.1,21.1,Poor,0.33999999999999986,0.9716902581182348,Successful,Small,False,Poor,False,,1,1,0,2,High
PO-00666,Gamma_Co,2022-03-07,2022-03-11,Packaging,Cancelled,1681,99.88,96.38,90.0,Yes,100,4.0,167898.28,162014.78,5883.5,3.5,5.35,94.65,2022,3,1,0,7,10,March,Monday,Spring,False,False,True,Express,-7.0,True,False,143,157916,1104.308,8587921.71,60055.397,10.192,5.493,4.498,1.759,7.985,4.093,90.9,51.4,71.2,Average,3.5,0.9649579495394474,Successful,Large,True,Poor,False,,0,1,0,1,Medium
PO-00667,Alpha_Inc,2023-03-01,2023-03-05,Raw Materials,Partially Delivered,818,51.89,47.85,12.0,Yes,100,4.0,42446.02,39141.3,3304.720000000001,7.79,1.47,98.53,2023,3,1,2,1,9,March,Wednesday,Spring,False,False,True,Express,-7.0,True,False,141,150414,1066.766,7839712.25,55600.796,10.607,5.648,1.891,3.065,8.21,4.434,72.6,91.0,81.8,Good,4.039999999999999,0.9221429947966853,Successful,Medium,False,Good,False,,0,0,0,0,Low
PO-00668,Beta_Supplies,2023-02-22,2023-03-05,Office Supplies,Delivered,1065,47.49,41.42,113.0,Yes,100,11.0,50576.85,44112.3,6464.549999999996,12.78,10.61,89.39,2023,2,1,2,22,8,February,Wednesday,Winter,False,False,False,Standard,0.0,False,False,156,180516,1157.154,9858665.9,63196.576,11.273,5.692,8.272,3.834,7.828,4.219,10.1,32.1,21.1,Poor,6.07,0.872183617603706,Successful,Medium,False,Critical,False,,0,1,0,1,Medium
PO-00669,Gamma_Co,2022-12-05,2022-12-17,Packaging,Delivered,1398,75.08,67.09,57.0,Yes,100,12.0,104961.84,93791.82,11170.01999999999,10.64,4.08,95.92,2022,12,4,0,5,49,December,Monday,Winter,False,False,True,Standard,1.0,False,False,143,157916,1104.308,8587921.71,60055.397,10.192,5.493,4.498,1.759,7.985,4.093,90.9,51.4,71.2,Average,7.989999999999995,0.8935801811401173,Successful,Large,False,Good,False,,0,0,0,0,Low
